test/loss,test/Accuracy,test/BalancedAccuracy
1.2909815311431885,0.7509368658065796,0.7308272123336792
1.291311264038086,0.7489190101623535,0.7284886837005615
1.293776512145996,0.7492072582244873,0.7285167574882507
1.2905523777008057,0.7515134215354919,0.7326323986053467
1.2888320684432983,0.748630702495575,0.727933406829834
1.2891091108322144,0.7500720620155334,0.7289071083068848
1.2924199104309082,0.7523782253265381,0.7335407733917236
1.2917109727859497,0.7483424544334412,0.729161262512207
1.2882403135299683,0.7518016695976257,0.7327460050582886
1.2918834686279297,0.744306743144989,0.7230504155158997
1.2948167324066162,0.7440184354782104,0.7227954864501953
1.2904363870620728,0.7538195252418518,0.7348651885986328
1.2897071838378906,0.7541078329086304,0.7354543209075928
1.2883459329605103,0.7503603100776672,0.7298500537872314
1.2916221618652344,0.7477658987045288,0.7275418043136597
1.292985200881958,0.747477650642395,0.7282544374465942
1.2886885404586792,0.7503603100776672,0.7308892011642456
1.288738489151001,0.7489190101623535,0.7290263175964355
1.2922072410583496,0.747477650642395,0.7280207872390747
1.2910085916519165,0.748630702495575,0.7262263298034668
1.2944693565368652,0.7538195252418518,0.7333072423934937
1.2880090475082397,0.7512251138687134,0.7320511341094971
1.292011022567749,0.7480542063713074,0.7276427745819092
1.2951034307479858,0.7463245987892151,0.7266133427619934
1.291605830192566,0.7518016695976257,0.7318432331085205
1.2909263372421265,0.7492072582244873,0.7286700010299683
1.294459342956543,0.7448832392692566,0.7259382009506226
1.2922283411026,0.7480542063713074,0.7274326086044312
1.2860065698623657,0.748630702495575,0.7275776863098145
1.2986148595809937,0.7500720620155334,0.731918215751648
1.2933675050735474,0.745459794998169,0.7237706184387207
1.2933807373046875,0.7477658987045288,0.7267071604728699
